index,_id,comment,rating_star,pred_label
1462,62a9eaf9880a053247b6aa1f,Đã nhận được hàng hàng ko chắc chắn lắm ko ưng ý tuy nhiên hàng y hình.cảm ơn shop,3,neural
1463,62aa04a8babeb86400b28a44,Sản phẩm không tốt lắm hơi lên rất ít,2,negative
1464,62aa00e6babeb86400b27bcd,"Đóng gói rất kém, hộp bị móp hết
Còn lại thì ok",3,negative
1465,62a9faa4880a053247b7a2e1,mua bỏng nấm mà nổ ra chẳng khác gì bỏng bướm lại còn đắt hơn 🙁🙁🙁,4,negative
1466,62a9faa4880a053247b7a238,"Có đủ 4 loại, mua như thế này thì tiện lợi hơn mua lẻ từng loại. Có điều chất lượng sp mình chưa biết như thế nào. 
Cho 3 sao vì vận chuyển hộp bị móp méo làm bể mấy gói mig không gia vị mình mua kèm! ",3,positive
1467,62a9f7c4880a053247b7715d,"Hơi ngắn quá đeo vào ôm, mình mua về dùng cho ba mẹ mà không ai dùng được",3,negative
1468,62aaa0984816d066cef633d9,"Nói thật là kính cường lực quá chán 
Dùng đc 2 hôm rơi nhẹ cái vỡ
Đã thế shop còn ko gửi giấy lau màn hình otrước khi dán kính cường lực cho mình ",2,negative
1469,62a9f3be880a053247b73034,Giao thiếu hàng,3,negative
1470,62a9f5d8880a053247b756aa,Túi xách bị rách. Mỏng manh quá,3,negative
1471,62aa01c7babeb86400b27dff,Mua 1 lần k dám ngó lần 2,3,negative
1472,62a9fb48880a053247b7ab70,Okansndkanndkckbausmdkihswjszwjsnxixnslsbsbjschsjshxncjdn,3,neural
1473,62a9eca5880a053247b6c4b7,"Hàng đúng mô tả giao hàng chậm
Tăng lên 12v đấu vào motor phát sụt áp luôn ",3,neural
1474,62aa9f9f4816d066cef6300d,Sản phẩm đúng mẫu giá rẻ. Sẽ ko mua kiểu này nữa  mà cần kiểu dài hơn để có thể đeo vào cổ bỏ vào túi áo sẽ tiện hơn.,3,negative
1475,62aaa3914816d066cef63da5,Spham tốt,3,positive
1476,62a9ea48880a053247b69f40,"Ko hiểu shop ghi là quần legging làm gì trong khi ship đc cái khẩu trang đểu thực sự haiz, nhưng mà ko sao thông cảm cho shop được.",4,neural
1477,62a9fff2babeb86400b27858,Ovsobosbosbobosbobsivksvisvivsivisvksbkbskbskbksvkbslbsk,3,neural
1478,62a9fff2babeb86400b27867,Gãy 1 tay bơi chi bơi dc 1 bên,3,neural
1479,62a9f364880a053247b729cd,Lần trc đặt đồ rất oki. Vậy mà lần này đặt 2 cái cho e trai v mà k có cái nào chạy đc. Thất vọng quá 🤦. Đồng hồ thì số mờ. Chạy linh tinh . nút cài đặt lỏng lẻo......,3,negative
1480,62a9eaf9880a053247b6aa33,Giao sai mẫu,3,negative
1481,62a9f99b880a053247b79328,Giao nhanh. Chất lượng ổn. Nhưng đặt mã này giao lại toàn mã khác. Phao còn bị dập móp,3,neural
1482,62a9f264880a053247b71a09,"Khẩu trang mỏng, có mùi",3,negative
1483,62a9eb4c880a053247b6b118,"Có dính nhưng hay bung 1 nửa ra lắm, phần xoay kia còn bị gỉ 1/3 cơ ạ 😞 Nói chung là vẫn xài đc nha. Đóng gói hàng cẩn thận và giao đầy đủ
(Xin lũi vì chiếc ảnh và video k liên quan 🥺)",4,neural
1484,62a9ebf9880a053247b6bc29,"shop soạn hàng lâu oi là lâu hơn cả tuần k thấy giao cho nhà cung cấp, tại mình có ap mã giảm giá lớn nên chắc shop k mún bán.chứ k mình huỷ mua chổ khác cho nhanh ,  k mún mua ở shop nữa .Mình ở trong nam vẫn đặt mấy shop khác mà cùng nvv mà ngta giao nhanh .b nào ap mã giảm cần xem laih",4,negative
1485,62a9fc52880a053247b7ba27,Shop giao nhầm k có món này:(((((((((((((((((((((((((((((((,3,negative
1486,62a9fff2babeb86400b278aa,"Hình thì tầm đc, chứ ko đẹp lắm, ba vớ hình ko cắt với hình chỉnh ko đều tấm thì dư phần thừa nhìu hình thì nhỏ. Nói chung cũng đc",3,neural
1487,62a9fe036f6175cc2bb0c954,Sp cứng quá ạ,3,negative
1488,62aaa4ba4816d066cef643ed,ok,3,positive
1489,62a9f6da880a053247b765ee,Dùng không được lấp vô máy cháy luôn tiền mất tặt mang,3,negative
1490,62a9f51e880a053247b74adc,"Tư vấn tệ, chọn nhần size rộng ngoác. Mình bình thường đi giày size chuẩn 38, shop tư vấn bảo đi 37/38 là vừa, xỏ vào như dép đi mượn, thừa nửa gót chân. Bạn nào như mình chọn lùi 1 size còn rộng. Chất lượng thì khá ok, không có mùi hôi lắm",3,negative
1491,62a9e9ea880a053247b69708,"Chất lượng sản phẩm tạm ổn
Giao hàng nhanh
Đóng gói sản phẩm chắc chắn",3,neural
1492,62a9f681880a053247b76298,"Balo rất là đẹp luôn nha, nên mua. Cặp khá rộng rãi, form đẹp.",4,positive
1493,62a9ecf4880a053247b6c9c0,Sản phẩm ko đúng như hình quảng cáo!  Bật nhac to bị rè!,3,negative
1494,62a9fb48880a053247b7ac45,sp ok,4,positive
1495,62a9ebf9880a053247b6bb4d,"Giao hàng lâu. Mất 3 ngày hàng mới đến nơi. Do bên giao hàng đến lấy nhưng bên shop hoãn vì chưa có hàng ngay. Mình đã gọi đt cho shop báo huỷ, shop ok nhưng lúc sau lại ko cho huỷ. 
Nhận hàng thì vỏ bẩn, lấm chấm đất. Bên trong phần túi đựng sữa vẫn sạch nhưng bán đồ cho bé sơ sinh là ko được.",3,negative
1496,62a9e9ea880a053247b6982c,"Hàng cũng ok, mà đúng, giao hàng nhanh. Nhưng đóng gói kỹ quá khó mở. ",4,neural
1497,62a9ed4a880a053247b6d017,Nhanh gọn nhiệt tình,4,positive
1498,62aa9f9f4816d066cef6301b,"Hàng chỉ mang tính chất kute thôi chứ k đỡ được điện thoại đâu, mong manh lắm",3,neural
1499,62a9f62a880a053247b75d26,"Giao hàng nhanh, đóng gói chắc chắn, có đều màu ko giống lắm với hình. Tạm được.",4,neural
1500,62a9f3be880a053247b7314d,"Dog goi đầy đủ, cẩn thận. Các lót gót silicon đều ổn, riêng miếng này ko ổn vì mình mới hơi bẻ nó ra như hình là nó toạc lun.",4,neural
1501,62a9ef11880a053247b6e87e,"mình chọn mua phân loại màu đen cơ mà nhỉ????
dbdbbdhxbxbxbsjjxjzbxbxbxbx",4,negative
1502,62a9f9f1880a053247b7980c,shipper đéo thân thiện tis nào,3,negative
1503,62a9e9ea880a053247b697bd,Hàng tạm dùng được 1 lần thôi. Chất vải hơi xấu. Các đường may bị nhiều chỉ và ko đẹp.,4,neural
1504,62aaa4ba4816d066cef6420a,"M đặt 20 tấm mà nhận đc có 18 tấm...vừa xếp vừa phải gỡ phần dư ra như vậy.tính ra kích thước đc 50cm
",2,neural
1505,62a9f160880a053247b70c45,"Background nằm xinh lắm nha.
Vận chuyển lưu ý gói kĩ hơn để không bị ướt mép do mưa ☔",4,positive
1506,62a9f118880a053247b70779,"Chất lượng thì ko có gì đánh giá dùng thử cũng ko vấn đề,chỉ có cái shop giao hàng quá lâu chậm hơn nhiều so với dự kiến",3,neural
1507,62a9fff2babeb86400b278be,"Hàng tạm ổn. Thất vọng vì, con màu hồng chân không đều như con màu xanh. Giá cả hợp lý. Giao hàng nhanh",3,neural
1508,62a9ec4e880a053247b6c0fc,"Shop giao đủ hàng, đúng mẫu. Giao hàng nhanhhhhhhhhhhhhhhh",4,positive
1509,62a9eba3880a053247b6b763,Mua giùm nên ch khui thử. Đặt vịt nhưng giao mẫu khác nên k ưng lắm,4,negative
1510,62a9f9f1880a053247b7989c,Nậoxkxjhwhav djskakzkxjxuucusbwvajxkjccjhdbsnsjsnjak,4,neural
1511,62a9f364880a053247b7294c,"Sản phẩm không như mong đợi. Mặt sau trống trơn, không có in chữ hay thông số gì cả. Mặt trước thì đẹp. Nhưng mà trong tầm giá này thì tạm chấp nhận được. ",2,neural
1512,62a9efbd880a053247b6f245,"Công dụng:hàng khá ok, nhưng vỡ",3,neural
1513,62a9f3be880a053247b72eb4,"Sp đóng gói cẩn thận,
Chất lượng làm sạch không giống trong clip 
Bên trong là dung dịch nước không phải kem
Giống chất tẩy rửa hơn là dùng để sơn lại giày",2,positive
1514,62aa072ababeb86400b29101,"Giao toàn màu đỏ, bao đỏ trong suốt tấhy hết bên trong rồi mỗi lầm hốt shit vô 1 bao rồi lại lấy thêm 1 cái bao khác trùm vào mới đi vứt đc, mệt mõiiiii",3,negative
1515,62a9ebf9880a053247b6bca2,Ảnh nhân. Xu 😝😝 giao lâu dã mannn may nhận kịp trc tết . Chưa kiểm nên fb lại sauuuuuuu nhaaa likeeeeeeeeeeeeeeeee tymmmmmmmmmm 😛😛😛😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😌😌😌😌😌😌😌😌😌😌😒😌,4,neural
1516,62a9fba5880a053247b7b0a2,"Giao thiếu ốc, không có con nào luôn @@",3,negative
1517,62a9f575880a053247b7510c,"Giao hàng nhanhhhhhh, đúng màu, đúng size, nhưng  form giày rộng nên giảm bớt 1 size , chất giày nhẹ và trơn trong longf ko thích lắm .",3,neural
1518,62a9f073880a053247b6fc4b,Máy nhỏ và k có chữ như hình,2,negative
1519,62aaa3914816d066cef63d3e,Sơn vào inox rất dễ bị bong tróc. Hàng giá rẻ nên vậy,2,negative
1520,62aa02bdbabeb86400b2837f,"loại này Keo thì dính mà giấy mỏng, mở ra đã rách chứ nói gì bắt chuột, chuột k dính toàn dính người.
Giao đúng mẫu nên đánh giá 3 sao
",3,negative
1521,62a9ef11880a053247b6e8b4,Giá vẫn cao hơn đơn vị khác,4,negative
1522,62a9f1b3880a053247b711ec,"Bộ đồ shop gửi đầy đủ cả. Mỗi cái kính có vết xước, gọng kính rộng không đeo được.",4,neural
1523,62a9f20b880a053247b71621,Shop giao hàng chậm.,4,negative
1524,62a9f416880a053247b73770,"Lót giày ngắn hơn so với size giày thông thường, đặt 1 đôi 41 1 đôi 42 mà 2 size y hệt nhau",3,negative
1525,62a9fe736f6175cc2bb0cbe0,Gửi sai mẫu nhắn tin k rep,2,negative
1526,62a9f7c4880a053247b77362,Hàng cũng tạm ổn tuy hơi bị móp méo ở cạnh chút nhưng mà k ảnh hưởng. Đóng gói hàng ở mức tạm được chứ k đẹp lắm. Đc cái rẻ,4,neural
1527,62aa0651babeb86400b28f12,Giao sai màu áo. Đặt xám toro ship cam lè,2,negative
1528,62a9eaa2880a053247b6a516,Hàng đúng mô tả chất lượng tạm ổn giá cả hợp lý rồi cũng chẳng mong hơn,4,positive
1529,62a9fbfa880a053247b7b5c1,Mình thấy hơi buồn vì con vịt màu xanh của mình nó hơi kì và xấu mình khá thất vọng về nó :(((,3,negative
1530,62aa9dd94816d066cef621e1,"Chất khá nóng , mk cao 1m58 nặng 48kg mặc lên thấy quá ngắn luôn ấy , khá thất vọng trong khi mọi người lại đánh giá cao như vậy",3,negative
1531,62a9fcab880a053247b7c006,"Khá ok hơi nhỏ 
Shop giao thiếu hànng ",4,neural
1532,62a9ee08880a053247b6dad3,Thời gian năm châm giảm ko hút mạnh nữa,4,negative
1533,62a9f5d8880a053247b758ae,"Túi hơi mỏng, nhỏ và đặc biệt là có mùi rất nồng! Tuy nhiên giá và sản phẩm thế này là ok rồi!",4,neural
1534,62a9eda1880a053247b6d5c5,Sản phẩm ok. Nhân viên giao hàng lần 1 rất không văn minh.,4,neural
1535,62a9f416880a053247b735eb,Đẹp nhưng may k chắc chắn đi đc 2 ngày tung hết chỉ ra. Tiền nào của nấy cả,2,neural
1536,62aa02bdbabeb86400b2840e,Shop giao đúng hàng nhưng giấy k chất lượng như phần shop mô tả,3,neural
1537,62a9f01a880a053247b6f84c,Ok lắm ạ. Chất lượng ok. Sản phẩm đóng gói tốt. Chất lượng sp tiyeet vời,4,positive
1538,62a9fdd36f6175cc2bb0c78a,"Balo kèm móc bò sữa nhưng ko có móc 
Chán ghê",3,neural
1539,62a9e992880a053247b68fd3,"Shop mãi mới giao hàng cho Shopee. Mua 3 cái áo size L, nhận 3 cái mỗi cái 1 kích thước khác nhau từ chiều ngang đến chiều dài. Chất thế nào ko bàn nhưng ít nhất thì áo phải có kích cỡ giống nhau. Vội và ít tiền chả bõ trả lại.",2,negative
1540,62a9f9f1880a053247b79770,"Mình mua ruột hàu chứ ko phải mua nước ngâm hàu mà shop cân 2 túi hàu lẫn 2 bọc nước to, mình về chắt nước ra cân lại chỉ còn 7 lạng. Làm ăn cho tử tế một chút, thà bán mắc ai mua đc thì mua chứ đừng rẻ hơn mấy chỗ khác rồi bán đểu như vậy",2,negative
1541,62aa04a8babeb86400b28a3c,Chưa nhận được hàng mà bên vận chuyển đã cập nhật giao hàng thành công và ko thấy liên hệ để nhận hàng,2,negative
1542,62aaa1944816d066cef637fe,Thấy sd dc nha,3,neural
1543,62a9f5d8880a053247b75845,Chất lượng sản phẩm tốt. Đóng gói sản phẩm chắc chắn. Giao hàng nhanh.,4,positive
1544,62a9f160880a053247b70b6a,Sp nhẹ. Lúc đầu mua tưởng cái cây là có luon cái kẹp gắng ai dè phải mua thêm nói chung giá đó cũng tạm tiền nào của đó mừ❤️❤️,3,neural
1545,62aaa1944816d066cef637ef,"Chất liệu:nhựa
Độ bền:tạm
Màu sắc:đẹp

Bé ko hút dc nước vì cần lực hút quá mạnh. 
Ba và Mẹ hút thử cũng ko được, nước rất khó lên",3,neural
1546,62aa02bdbabeb86400b283f3,"Gói đồ cẩu thả quá làm bột rơi ra khắp gói hàng, hộp giấy bạc cũng méo mó.",3,negative
1547,62a9fc52880a053247b7bb3b,"Hơi lỗi ở phím
Giao hàng nhanh , máy nhẹ
Rất đáng để mua",4,negative
1548,62a9f20b880a053247b7168b,"Hợp với giá tiền khá tốt, vận chuyển bị trầy xước cả 3 cái, SHOP nên đóng hộp giấy thì bảo đảm hơn. Các bạn nhớ lột miếng dán hai mặt rồi sử dụng nhé. Cảm ơn SHOP lần sau ghé lại SHOP.",4,neural
1549,62a9fba5880a053247b7b0fc,ok,3,positive
1550,62aa0576babeb86400b28dd8,"Shop giao thiếu đồ, hết vị pate nhưng ko hề báo trước, lí luận do tắc biên nhưng ko hề báo trước cho khách",2,negative
1551,62aa9dd94816d066cef62296,"Chất vải bông xù lông , hơi thất vọng",3,negative
1552,62a9f20b880a053247b71681,"Giao hàng nhanh, có cái vòi xịt chán qá chán😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐",4,neural
1553,62a9efbd880a053247b6f3ae,"sản phẩm ok
jajdbdkahdbbcksiwhsjdjdbshwjndhbduehdhfhc",4,positive
1554,62a9f92d880a053247b78db6,Rộng,3,negative
1555,62a9f9f1880a053247b7986b,"Gdiofmg,vlclcnaupekdhdipendjdi èoonh edkfkfjiskwpfkjjf ekfkof ôm njkdkfk",3,neural
1556,62a9fc52880a053247b7bacc,"Hàng tốt, đẹp, giao nhanh,... Nhưng điểm trừ về phần đóng gói sản phẩm.",4,neural
1557,62aaa4ba4816d066cef64205,chưa sử dụng nhung tháo ra thấy không lành lặn là tâm trạng không vui,2,negative
1558,62a9f821880a053247b77922,Mũ y hình nhưnh quá nhiều lông cún với bẩn nsjzjsjdjzjzjzjzjzjzjzkzkzkzkzkzkzjzjzjzjzjzjzjzjz,3,neural
1559,62a9eda1880a053247b6d634,"Shop ship hàng khá lâu 
Chai bị móp không nhiều",4,negative
1560,62a9ea48880a053247b69d2c,"Hàng tặng kèm nên nhìn như rẻ lau vậy đó, nhưng áo khoác thì khá dày dặn hơn mk nghĩ nhưng chất hơi cứng",3,neural
1561,62a9fe736f6175cc2bb0ccda,"Vải không phải len tăm , chất hơi cứng cho bé ",3,negative
1562,62a9f01a880a053247b6f871,"Kết cấu:không
Công dụng:tẩy trang
Mùi hương:không

cảm thấy tẩy ko được sạch cho mấy nhưng đc cái tẩy xong da rất mịn ạ",4,neural
1563,62aa0576babeb86400b28dc7,"Bên ngoài sp trông ọp ẹp lắm như đồ chơi trẻ con, dễ gãy dễ vỡ. Cây lăn cũng k hút tốt, sót rất nhiều lông. Lông nhỏ mịn hoặc bụi vải là k dính luôn. Mua về chả dùng đc mấy vẫn phải dùng băng dính",2,negative
1564,62aa9f9f4816d066cef62f28,Sạc mãi không vào % nào :(((,2,negative
1565,62aa00e6babeb86400b27aec,"Dễ thương, bé rất thích mà mau hư🤣. Moi dc 5 ngày tự dưng hết nói đc, hết hát, pin rất mau hết.🤪",3,neural
1566,62a9ed4a880a053247b6cfca,"Nhẹ tâng, chức năng ok hết, chuột lắc ổn, học lệnh ok, ko nhận bàn phím mặc định khi cắm usb, phải cài app khác như các chuột khác. Shop tư vấn hơi kém.",4,neural
1567,62a9fff2babeb86400b27805,"Mua 20c thì hết 7c bị tình trạng xước bề mặt rồi
Lúc đóng gói phải thấy chứ nhỉ
Lần đầu mua coi bộ k ổn tẹo nào :) ",3,negative
1568,62a9fb48880a053247b7ac8c,"Hi vọng lần sau không bị móp méo
Sản phẩm vẫn okk",4,negative
1569,62a9f9f1880a053247b797f5,"Nem chua thanh hoá nhưng ăn vị ngoài quê khác hẳn vị shop làm.
Mình ăn cứ thấy bột bột khống đúng vị
Ớt với tỏi nhiều quá",3,negative
1570,62aa9eb54816d066cef62a2b,Thường,3,neural
1571,62a9f8d5880a053247b78721,"dây kém lắm, thôi coi như bỏ đi mua lại shop khác, ko muốn hoàn luôn",2,negative
1572,62a9e992880a053247b69194,"vải mỏng và dễ nhàu, nên dù rẻ cũng băn khoăn khg biết may gì thích hợp",4,neural
1573,62a9f0c5880a053247b70348,Pin mâxell mua đc giá ok mua sale nneen rẻ Ship thân thiện dễ thương,4,positive
1574,62a9fe036f6175cc2bb0c845,"Chỉ muốn nói , thất vọng vlin 😑 nhiều chỗ bán rẻ hơn nhiều nhưng chọn chỗ nàyvi muốn chất lượng 1 xíu mà ... 😀",2,negative
1575,62a9f87c880a053247b78041,"Đẹp, nhưng khi rửa tay là bị ra màu, dính màu vào tay luôn",3,neural
1576,62a9f118880a053247b707c9,"Thẻ nhớ dùng tốt, chưa bỏ vào máy tính để ktra đc nhưng hoạt động với camera hành trình",4,positive
1577,62a9ef11880a053247b6e939,"Dùng được 2h ,pin hơi ảo lúc còn 32% thì cỡ 2 giây sau sụt phát xuống 7% luôn",4,negative
1578,62aa9dd94816d066cef621af,"Váy tạm đc, vải lót mỏng, mặc thử đã xổ tan nát. Giao hàng trễ hơn dự kiến nhiều. ",3,neural
1579,62a9f62a880a053247b75ca5,Sp ổn,4,positive
1580,62a9eaa2880a053247b6a480,"Hàng lỏng lẻo mỏng manh, gió thổi là bay. mua về xong dùng tạm thôi chứ ko dùng lâu dc",3,negative
1581,62a9f01a880a053247b6f80a,"Đã nhận đc hàng, chưa sdung nên ko biết hiệu quả ntn. Shop nên chèn thêm túi chống sốc khi gói hàng",4,neural
1582,62a9f99b880a053247b7925f,xxx,2,neural
1583,62a9f118880a053247b70843,Hơi cũ,4,negative
1584,62a9f87c880a053247b77f51,"San pham ok,dep.nguoi giao hang kho chiu",2,neural
1585,62a9f3be880a053247b72f55,"Shop k giao cho mình chai này, nhưng lại tuỳ ý giao thêm hộp giày",3,negative
1586,62a9ea48880a053247b69e27,Giao hàng nhanh đóng gói cẩn thật quần dg chỉ may cẩn thận,4,positive
1587,62aa9dd94816d066cef62344,Háo hức nhận áo mà thấy hụt hẫng ghê. Mẫu mk thích thì quá ngắn mặc dù nhìn mẫu mặc ko ngắn lắm. Chất vải ok so với giá tiền. Mua 3 áo mà mặc đc có 1 :((,3,negative
1588,62a9f073880a053247b6fd3e,Shop giao nhầm loại nên cho 4 sao. Chất lượng khi dùng sẽ quay lại đánh giá,4,negative
1589,62a9fcab880a053247b7bf7f,"Sổ này cũng đẹp, nhỏ nhỏ mỏng mỏng =)))))))))))))))))))))))",3,positive
1590,62a9ed4a880a053247b6cdee,"Shop đóg gói không cẩn thận mua về bị rớt mất cái loa phải mở ra sữa lại nói với shop thì shop đổ lỗi cho bên vận chuyển 
Nếu shop đóng gói thì đâu đến nỗi nào",2,negative
1591,62aa9eb54816d066cef62a09,"Quần thun lạnh co dãn tốt nhưng mình cảm giác như cái quần này ko phải quần mơi , những vết lỗ lỗ nhìn cái quần chán quá , áo ngực dán thì ok . Giao hàng nước ngoài nên lâu lắm ạ .",3,neural
1592,62a9f416880a053247b73612,"Sao sản phẩm trước tôi đặt đâu có như vậy. Đế giày như đế ủng.chỉ thì mỏng không chắc chắn còn may như lỗi. Tôi không có bịa đặt gì hết, tôi không rảnh.😡😡😡. Được cái vận chuyển nhanh.",2,negative
1593,62a9fb48880a053247b7ac04,Nhhgjnvhbvnjbnnbbbnnbbhgjjnvhgcbjmbbnnnnbbbbbbbbbbb,3,neural
1594,62aa9dd94816d066cef6228f,"Chất vải không ưng xíu nào, mặc dù mua ở đây rất nhiều lần rồi, vải thô cứng không giãn xíu nào luôn,nên hơi khó chịu, chất nóng, from thì thấy hơi xấu .... :(((",3,negative
1595,62a9ee61880a053247b6ded2,Kéo ko dính ji hêt rớt ra Hoài,2,negative
1596,62a9efbd880a053247b6f209,"Giao hàng lâu, son màu không đẹp mấy, nhưng vẫn dùng được và sài được",3,neural
1597,62a9f01a880a053247b6f800,"Công dụng:dA vi hoi mong ko dc day cho lamsw
Mùi hương:ko co mui noi lam chi co mui
Kết cấu:cung tam duoc deu hoi to",4,negative
1598,62a9efbd880a053247b6f3a1,Mua 2 miếng thì cái to cái bé,4,negative
1599,62aa9dd94816d066cef622fb,"đẫ nhận được hàng, bộ màu hồng đẹp còn màu đỏ thì bị phai rất nhiều màui",3,neural
1600,62a9f476880a053247b73df7,sản phẩm tốt,4,positive
1601,62a9f264880a053247b71a7a,Túi sưởi k nóng như cái mình mua năm ngoái. Mà rẻ nên k muốn trả lại.,4,negative
1602,62a9eda1880a053247b6d4e2,Đường kính chỉ 20cm thôi shop ạ 😕,4,negative
1603,62a9f416880a053247b7382d,"Form giày k được như mong đợi của mình lắm🤧 đi cứng,  với lại các bạn nên lùi 1 size nha, bthg mình đi giày thể thao size37, nhưng giày này đi 37 bị lỏng tuột chân ý, nhấc cả gót chân lên ý. Nhưng được cái giao hàng nhanh, hộp k bị móp méo, k mất form giày.",4,negative
1604,62a9f9f1880a053247b798d6,Hàng ngon lắm nhé giao hàng lại nhanh đóng gói hàng kĩ lưỡng Lắm luôn,4,positive
1605,62a9f0c5880a053247b701a8,"Sp chưa biết như nào nhưng shipper ban đầu khá cọc, gọi xong mình chỉ toàn kêu này nọ không biết trong khi địa chỉ mình vẫn ok, người khác vẫn giao tới nơi.đóng gói cũng không chắc chắn, đẹp. ",2,negative
1606,62aaa0984816d066cef63536,okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,3,neural
1607,62a9f9f1880a053247b798b1,"Chất lượng sản phẩm tốt, đóng gói sản phẩm chắc chắn. Nếu giảm giá thì tốt nữa",4,positive
1608,62a9eba3880a053247b6b63b,Không đúng là dầu tràm. Mùi không đúng. So với giá tiền thì tạm được,4,neural
1609,62a9f821880a053247b777e9,"Ko giống như hình ảnh, ko dầy dặn như quảng cáo
Tôi đặt màu xanh, họ gửi màu cam",2,negative
1610,62a9f8d5880a053247b788fa,Mới lấy hàng không biết đánh giá tốt hay không nên để tạm 4sao hàng ok thì đánh giá lại 5 sao,4,neural
1611,62a9faf0880a053247b7a76d,Mua nhiều lần và nhận ra không phải là hàng mình muốn mua.Thắc mắc thì shop trả lời là đổi mẫu mã. Shop nên gỡ ảnh sản phẩm Maxcool ra khỏi phần ảnh minh hoạ để tránh hiểu nhầm.hình ảnh đây mới là hàng chính hãng ae lưu ý!,4,negative
1612,62aa00e6babeb86400b27a5f,"Đăt phao bơi rồi nhận 1 tuầnnay rồi nhưng báo lại sh vì chưa gửi phao bơm , nhắn tin mấy lần k thấy rep , sau mình phải gọi điện để báo cuối cùng cũng nhận đc bơm .Xong còn mục đơn 450k đc tặng quà mà mình mua hơn cả 450k k thấy quà đâu ,k thích cách lm vc của sh :)))",2,negative
1613,62a9ef11880a053247b6e8e6,Chỉ sài cục sạc thì được. Chứ sạc dự phòng không được. Sạc của t là 5v 2-2.4A,4,neural
1614,62aa03b4babeb86400b2862c,Vận chuyển móp,3,negative
1615,62a9f30e880a053247b72575,Vì giao đồng hồ bị hỏng đèn laze hơi thất vọng...,4,negative
1616,62a9ecf4880a053247b6c9a3,"Cần kiểm tra số lượng đầu jack mỗi loại trước khi đặt hàng tránh phải mua bổ sung thêm hoặc bỏ đi các đầu jack bị thừa, thân.",3,negative
1617,62aa02bdbabeb86400b28356,K thơm lắm. Để mấy ngày trong tủ quần áo mà cả thấy thơm,3,negative
1618,62aaa4ba4816d066cef6419c,Mẫu mã cũng ổn. Tai phải lúc mới mở ra thì nghe tầm được 10p thì tự động ngắt và không kết nối thêm được nữa. Cứ on xong off. Quá buồn :((,2,negative
1619,62a9e9ea880a053247b696b0,"Hơi trắng so vs màu da thật, bầu từ 56kg chật phần đùi",3,negative
1620,62a9f476880a053247b73cc0,"Giao hàng giao lúc 15h trưa, nhưng hệ thống hiện lên là mình đã nhận hàng lúc 11h sáng, mình cũng không hiểu lắm
Giày tạm ổn, không phải da
Lúc giao hộp nhỏ làm mất dáng của giày
Giao hàng lâu
Nói chung là thất vọng 
Shop trả lời tin nhắn cũng lâu nữa",2,negative
1621,62a9f118880a053247b707a7,"Hình ảnh để nhnn xu
Kệ k chắc chắn,  ngắn,  để đt to thì k dc vững đâu",4,neural
1622,62a9fcab880a053247b7c0a1,Nhỏ honq so với tượng tượng khá nhiều  giao hàng chận hơm mong nghĩ,4,negative
1623,62a9fcab880a053247b7c042,"Giao hàng nhanh 
Áo rất thơm♥️
Nhưng hơi mỏng và dài 
Hình in sắc nét",4,positive
1624,62a9eca5880a053247b6c57d,sản phẩm dùng để vọc vạch chơi thì dc chất lượng Sản phẩm bình thường,4,positive
1625,62a9f5d8880a053247b75840,Đem giặt bị lem màu hết 1 cái trắng.Đúng là tiền nào của đó,4,neural
1626,62a9f51e880a053247b749a5,"đặt size 39  mà to nhu 42
",2,neural
1627,62a9ea48880a053247b69ce2,Mua lần thứ 3 rồi. 2 lần trước vải dày dặn và đẹp. Vậy mà lần này quần nhận được vải mỏng quá. Nhìn ko đẹp như trước. Thật sự buồn.,3,negative
1628,62a9f7c4880a053247b77264,Sản phẩm tạm ổn. Đóng gói tốt. Shop tư vấn nhiệt tình cho mìnhhhhhhhhh,4,positive
1629,62a9f87c880a053247b77fd5,"Nhẫn làm sơ sài lắm , ko nên mua nha , đeo vô xấu lắm nha mọi người",3,negative
1630,62a9ebf9880a053247b6bc39,"Hộp mua của shop k có tem ghi chú cty nk và pp như hộp mình mua, về hộp đóng gói đã có quá nhiều điểm khác nhau, đáy hộp cũng k có ngày isue! Về sp thì thấy túi mỏng hơn so với túi mình mua 1 xíu, vì là cảm quan bằng tay k có thước kẹp điện tử chính xác nên phần chất lượng mình k ý kiến gì ",4,negative
1631,62a9efbd880a053247b6f3ac,"Nhìn cute, chưa dùng thử nên chưa review đc. Lông bàn chải sờ mềm tay. Giao hàng rất nhanh nữa.
Có điều cổ bàn chải ko có độ cong nên sẽ khó lựa góc chải.
",4,positive
1632,62a9e992880a053247b691c3,"Dây đẹp như hình, giao lộn màu 1 sợi
Giao hàng đủ và nhanh
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",4,neural
1633,62a9e9ea880a053247b697da,Hình ảnh chỉ mang tính chất minh hoạ thôi. Sản phẩm được đóng gói cẩn thận. Tuy nhiên giao nhầm thành màu xanh!!!!!!!!!!!,4,neural
