_id,comment,rating_star,pred_label
62a9eeb6880a053247b6e35b,Bắt quá kém,1,negative
62a9f1b3880a053247b70f74,"Mình có đặt bên shop hai chai, trên mô tả shop có là có mùi hương, nhưng mình nhận hàng thì cả hai chai đều không có mùi hương gì cả. Mùi rất nồng, chả có tí gì gọi là có mùi hương. Mình có yêu cầu hoàn hàng nhưng shop không giải quyết cho mình. Sẽ không bao giờ quay lại lần 2.",1,negative
62aa03b4babeb86400b2845e,Quá  tệ đừng mua,1,negative
62a9f5d8880a053247b75590,"Shop phục vụ rất kém nhé,nếu bạn nhận hàng mà thấy xấu quá muốn trả thì shop cũng ko cho đổi hay trả đâu.shopee cũng chỉ hỗ trợ nếu gửi sai sp thôi chứ chất lượng kém thì ko hỗ trợ nhé! Sp cứ na ná ảnh shop đăng là từ chối trả lại.thế nên bạn nào mua thì nghĩ kĩ.",1,negative
62a9f7c4880a053247b7700e,Rẻ rách,1,negative
62a9ee61880a053247b6de5d,Đựng củ trong túi bóng héo hết rễ! Shop nên đục lỗ cho củ hoa thông khí,1,negative
62aaa3914816d066cef63b5c,"Ngon lành nha , nhưng cho 1 sao vì 5 sao là cờ tàu khựa :v",1,negative
62a9f4cb880a053247b74205,Nhận dép bẩn đã có dấu hiệu đi rồi mòn đế dép bẩn ,1,negative
62a9eba3880a053247b6b47b,"Chất liệu vải may cực nóng, không thấm mồ hôi nên xác định không phải mùa đông hay ko có điều hòa thì ko nằm đc.
Thái độ shop:hỏi ko trả lời, giao hàng chậm còn sai màu: order màu xanh cho bé trai thì giao màu hồng. Đóng gói thì như hình ( kiểu hàng đã qua chuyển nhượng ấy) >< phát cáu.",1,negative
62a9f2b9880a053247b71de9,"Xin lỗi shop. Vì đến giờ m vẫn chưa nhận đc hàng. Gọi bên giao thì cứ bảo để e ktra, mà hơn 10 ngày r.",1,negative
62a9f476880a053247b73c13,"Hàng giao thiếu chai tẩy giày nhé, chất lượng hàng cũng không được tốt, cho 4 * vì giao thiếu hàng.",1,negative
62a9e992880a053247b68f36,"Vải nhão, dây lỏng lẻo, mình chưa cả mặc đã đứt mộy bên rồi, Không hài lòng ",1,negative
62aaa3914816d066cef63ad7,Ko thể cảm ứng để chơi game nên cho 1 sao,1,negative
62a9ee08880a053247b6d8ee,"giao thiếu hàng, mua 6 nút bịt góc bàn mà giao có 5 nút, thùng quá mỏng đến nổi thủng đáy mà các món linh tinh shop ném thẳng vào mà k cho vào từng túi riêng làm thất thoát hàng hoá! mo g shop rut kinh nghiệm",1,negative
62a9e9ea880a053247b695da,Bán cho bộ bướm đen xì. Ai dám dán ,1,negative
62a9f7c4880a053247b7708b,Mình đặt 2 mẫu khác nhau mà Shop ko giao thất vọng vô cùng  ,1,negative
62aa9dd94816d066cef61f4f,"Delivery orders are missing a product
Giao hàng thiếu 1 sản phẩm",1,negative
62aa04a8babeb86400b28947,Không bàn đến chất lượng sản phẩm mà chất lượng dịch vụ quá tệ. Dù thế nào đổi hay ko đổi đc cũng phải trả lời tin nhắn của khách chứ? Đằng này khách cứ hỏi shop onl cũng kệ mẹ khách. Chịu ,1,negative
62a9ed4a880a053247b6cd91,Chất lượng sản phẩm rất kém và không giống như trong mô tả,1,negative
62a9faf0880a053247b7a676,"Đặt 7.14 mà giao 6 li
",1,negative
62a9e9ea880a053247b69595,"Giao nhầm hàng giải quyết chậm  trễ , không ủng hộ shop thêm 1 lần nào nữa.",1,negative
62a9ecf4880a053247b6c8c2,Giao Thiếu kn như mong đợi,1,negative
62aa0651babeb86400b28f05,Giao thực phẩm hết hạn cún ăn xong bị bệnh ,1,negative
62aa9dd94816d066cef61ea0,"(1)shop giao thiếu 1 cái,(2) giao sai màu 1 cái,(3) chất quần mỏng,nhão,nếu k nói quá thì như giẻ lau,(4) thái độ phục vụ kém, nt cho shop mà shop tl như cho có,(5) đã bấm hoàn hàng trả tiền vì sp thiếu và kém chất lượng, nhưng số tiền đc xem trc khi nhận lại k đạt tới 50% số tiền mình bỏ ra để mua.",1,negative
62a9f62a880a053247b75ba5,"Hàng mình mua về bị lỗi, đã phản hồi với shop. Nhưng shop ko chịu giải quyết, còn ko thèm trả lời lại cho khách. ",1,negative
62a9eaa2880a053247b6a24e,"Vấn đề đầu tiên: shop bán hàng nhưng làm việc còn chậm.Vấn đề 2: không giải quyết được việc gì ngoài việc bảo khách trông chờ tương lai.Vấn đề 3: không giải quyết được nên im lặng là cách duy nhất.
Khuyên mn k nên gửi tiền chuyển khoản trước để tránh mất tiền như mình",1,negative
62aa9eb54816d066cef62502,Chất quần khác với lần trc,1,negative
62a9fea76f6175cc2bb0ce69,"Rất tệ trong việc chăm sóc khách hàng. 
Đơn hàng khách chưa nhận được, do k biết nên bấm vô đã nhận hàng mặc dù chưa được giao.
Mình có ib để nhờ shop khiếu nại giúp với bên GHTK, nhưng vì mình đã ck tiền trước rồi nên shop có vẻ k nhiệt tình để giúp đỡ. Chán. Chỉ mua 1 lần duy nhất ",1,negative
62aa9f9f4816d066cef62db8,Hàng k giao về mà đánh là giao thành công :)),1,negative
62aaa3914816d066cef63be6,"Lởm đèn ko nháy, báo đooi mãi ko thấy",1,negative
62a9f87c880a053247b77e5e,Mình không đồng ý với việc ghi chú của shop là gọi điện cho m không dc và đã tự ý đổi kính trắng qua đen 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃 😃😃😃😃😃😃😃😃😃😃😃😃😃😃,1,negative
62aaa0984816d066cef632c5," Chất lượng sản phẩm kém, chủ shop tư vấn sai, không trả lời tn, mua sp rồi không hài lòng,đổi trả khó khăn",1,negative
62aa9f9f4816d066cef62e77,"Gửi sai đồ cho khách ?? Phản ánh lại bên shop giao không đúng đơn hàng 1 tý nào luôn ..,mọi người chú ý đừng đặt hàng shop này nữa kẻo bị lừa",1,negative
62a9f71d880a053247b769d4,"Hàng đóng gói như rác 
Sản phẩm mua vè không sài đc phí tiền",1,negative
62a9f416880a053247b734de, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém,1,negative
62a9eda1880a053247b6d2f5,Dây loại dỏm,1,negative
62a9fc52880a053247b7b987,1 sao 1 sao 1 sao 100% không mua lần 2 . 1 sao 1 sao 1 sao ~~~~~~~~~,1,negative
62a9eaa2880a053247b6a2d9,Bị gãy 1 cái,1,negative
62a9f575880a053247b74fec,Đặt 2 đôi màu đen shop ship cho 2 đôi màu trắng chán,1,negative
62a9f3be880a053247b72e4d,Dép ko hề giống như hình . Do bận nên chưa có thời gian chụp hình . Hình ảnh chỉ mang tính chất nhận xu ,1,negative
62a9fbfa880a053247b7b4eb,Spam tin nhắn liên tục. Rất khó chịu. Hết spam từ shope sang đến zalo,1,negative
62aa00e6babeb86400b279b4,Sản phẩm bình thường. Đóng gói rất sơ xài. Giao hàng rất lâu đúng 1 tuần mới nhận dc,1,negative
62aaa3914816d066cef63bbc,"Bán hàng xong hỏi hướng dẫn ko trả lời, điều khiển này ko có nút nguồn bật tắt box, cảm ứng chậm và ko nhạy ",1,negative
62a9f5d8880a053247b7552c,Túi nhỏ và mỏng.buồnnnnnnnmmmmmmmmmmmmmmmmmmmmmmmmm,1,negative
62a9f01a880a053247b6f6a1,"Công dụng:không tặng
Mùi hương:không có
Kết cấu:không tặng

Trời đất shop này không tặng cho mình cái này mng ạ chắc là do cái này đắt nên mới không tặng đồ miễn phí",1,negative
62a9f160880a053247b70b09,"Làm ăn như shit, hàng gửi về ko sài được, gửi về bảo hành thì mình đã hỗ trợ tiền ship gửi về, gửi lại hàng bảo hành lại bắt mình trả tiền ship, nhan tin nói là sáng mai sẽ sửa cod mà vẫn ko thấy, nt trên shop thì im cmn re, Thôi con cho mấy ba mấy má cái cục nguồn luôn đó, muốn hình thì có hình đây",1,negative
62a9f20b880a053247b71509,"Tính phí vận chuyển giao hàng hỏa tốc trong 3 giờ, nhưng đặt hàng 3 ngày mới giao, sản phẩm không như mong đợi, đóng gói cẩu thả, chảy nước tùm lum, không có quà tặng như quảng cáo...",1,negative
62a9f364880a053247b72901,"Mặt kính đồng hộ bị nứt , hàng  quá tệ luôn ",1,negative
62a9f5d8880a053247b7554a,Giao ghim cài bị thiếu nhé,1,negative
62a9e992880a053247b68f7c,"Màu k như hình, nhìn cũ 😭",1,negative
62aaa2934816d066cef638e3,"Rất ít khi cho 1 sao nhưng riêng với shop này thì không phải nghĩ. Đặt hàng nowship từ sáng 06/04 nhưng đến trưa 07/04 mới nhận được hàng. Nhắn tin thì không trả lời, số điện thoại cũng không có. Hàng mua kèm deal sốc k giao. lừa đảo",1,negative
62aaa3914816d066cef63b46,Sản phẩm xài dc 3-4 ngày là bung chỉ tè le ra,1,negative
62aa04a8babeb86400b2889a,Đặt 25 chai bể hết 2 trai rồi nha shop,1,negative
62a9f0c5880a053247b70139,"Shop làm ăn như shit giao lộn hàng , gửi trả hàng lại thì ko đc .. .",1,negative
62aaa3914816d066cef63aaf,loa nge bị dè.không hay,1,negative
62aa9dd94816d066cef61f61,"Mình đánh giá 1 sao bởi vì mình biết các bạn mua hàng lúc nào cũng đọc đánh giá,nên mình mún gây sự chú ý đến các bợng ó.Vải mang rất mát,có tí chỉ thừa cắt khéo nhé ko là bung hết chỉ,Tớ sẽ quay lại mua lần 2 với chiếc đầm màu đen nhó.hihi :3 CÓ GÌ VÔ TÓP TÓP T XEM NHÓ MAI T MẶC CÁI VÁY NÀY QUAY Ó",1,negative
62a9f0c5880a053247b70164,dịch vụ khâch hàng quá kém shop làm ăn chậm trễ đổi hàng thì hẹn nhiều lầnn nch là k có lần sau.dịch vụ khâch hàng quá kém shop làm ăn chậm trễ đổi hàng thì hẹn nhiều lầndịch vụ khâch hàng quá kém shop làm ăn chậm trễ đổi hàng thì hẹn nhiều lần,1,negative
62aaa0984816d066cef63201,Cường lực kém chất lượng dùng đc 1 hôm đã mẻ r nứt....Shop lừa đảo,1,negative
62aa02bdbabeb86400b28005,Shop này bán hàng giả . Mua lần một so với giấy mua siêu thị ok.Mua lần thứ 2 bán cho hàng giả. Cạch luôn. Giấy thô cứng.,1,negative
62a9eda1880a053247b6d288,"Chủ shop thích nc hơn thua vs kh, nói sai màu nhưng ngồi giải thích về răng, mà sai j cũng hài luôn, ko hiểu sinh ra cái thuộc tính sản phẩm để làm gì, đặt cùng 1 loại cách nhau mấy hôm thôi nhưng ra 2 màu khác nhau và đc giải thích là khác lô nên khác màu. Còn trách khách ko check tn ??? Đến ạ!",1,negative
62a9ee08880a053247b6d90c,Giao thiếu sản phẩm còn chửi khách hàng,1,negative
62a9ea48880a053247b69c02,Đặt màu đen thì đưa màu tím,1,negative
62a9f5d8880a053247b75517,"Túi quá xấu, mốc bẩn cực kì. Rất khó chịu. Chỗ mình có lệnh cấm nên không trả hàng được mà k hiểu shop trả hàng thì bán được cho ai cái túi như vậy.",1,negative
62a9f0c5880a053247b70154,"Mua vải trắng nhưng nhận hàng vải quá bẩn, cũ nhìn rất chán....",1,negative
62aa9f9f4816d066cef62d6e, Chất lượng sản phẩm rất kém,1,negative
62aa9f9f4816d066cef62d00,dở,1,negative
62aa00e6babeb86400b279d4,"Bóng quá mềm vì bị xì hơi, ko phù hợp với bé vì như vậy các bé hay cắn khi cầm. ",1,negative
62aa0576babeb86400b28d39,"Có đặt nhưng shop ko giao, giao thiếu cái này ",1,negative
62a9f8d5880a053247b7863f,Cân hư. Hoàn hàng shoppe thì không chấp nhận nói nhận hàng đi rùi thu cod được. Giờ hoàn bưu điện thì từ chối lên từ chối xuống. Làm ăn gì lạ vậy. Giờ có nhận hàng cho t không.  Jccjcm,1,negative
62aaa0984816d066cef633b1,không nên mua thẻ nhớ này,1,negative
62a9f99b880a053247b791f4,Đặt bao tay giao ốp camera shipper nói chuyện như cc giao hàng lâu.,1,negative
62a9f92d880a053247b78ca4,"Quá chán, 45k 3 cái đút tai thà mua 3k gói bông gòn nhét lỗ tai còn hơn. Thật sự đấy vì chẳng cản được tý âm thanh nào.",1,negative
62aa01c7babeb86400b27ca7,sản phẩm ko tốt siwbsiwbsiwbsjdhwbdksbsjwbjebdndniebdidn,1,negative
62a9f51e880a053247b748e3,"Shop lừa đảo,dép xấu",1,negative
62a9ec4e880a053247b6bf71,"Sp nồng nặc mùi hoá chất, không giống khi mua chai, mình sợ ko dám dùng. ",1,negative
62aaa0984816d066cef63332,2 sim mobi bị chặn nhắn tin vì spam. Ib shop k rep.,1,negative
62a9e9ea880a053247b695cd,Giao sai hàng,1,negative
62a9fa4b880a053247b79c68,Mùi khét  Thời gian giao hàng rất chậm Rất không đáng tiền Rất không đáng tiền Chất lượng sản phẩm rất kém,1,negative
62aa04a8babeb86400b288da,Buôn bán lừa đảo. Đặt 90 cái bọt biển rửa chén mà dám giao cho tôi 1 cái túi chườm nóng trị giá chưa tới 10k... Đơn hàng thanh toán gần 200k mà giao hàng dối trá. Tôi nhắn tin báo cáo giao sai hàng thi không trả lời. Tẩy chay shop này đi mọi người ơi. Quá bức xúc. Lừa đảo trắng trợn. ,1,negative
62a9f0c5880a053247b70114,"Giao lộn hàng, nên nt vs shop trc khi mua nha mn, hàng săn sale có 1k mà đổi trả hàng phiền phức nên thôi, giao loại to k bỏ bừa chuột, mn lưi ý trc khi mua",1,negative
62aaa3914816d066cef63b91,Sài được 1 buổi đã hư,1,negative
62a9f51e880a053247b74884,"Giao hàng nhanh, shop k nhiệt tình, chọn hai đôi Sz:35 , một đôi sz38 Shop cho hai đôi 39.",1,negative
62a9f9f1880a053247b796fa,"Chẳng hiểu góm hàng hay ship hàng bị va đập, nhưng hàng thủy tinh mà không có khuyến cáo dễ vỡ. Giờ nhận hàng khui ra thấy ẩm mốc, hôi mùi nấm, hóa ra do bị vỡ chai. Shipper cũng im im không nói gì. Ship thì trễ hẹn 2 ngày. Quá tệ",1,negative
62a9eaa2880a053247b6a1d7,"Sau khi KH mua sim lần 1, vì kg hiểu về sim nên mua nhầm, có đánh giá shop 1 sao. Nhưng khi shop giải thích đã cho lại 5*. Nhưng kg có gì để nói nếu shop kg đánh giá KH 1*. Về nguyên tắc khách kg biết thì giảu thích, khách kg làm khó mình thì thôi, shop kinh doanh sao lại cho KH 1*? E trả 1* lại nha",1,negative
62a9f364880a053247b728b1,Thanh toán hết rồi xong giao hàng cho người khác . Vận chuyển hay lắm,1,negative
62a9f0c5880a053247b70157,Vải xấu,1,negative
62a9f416880a053247b734c8,Đế dép bẩn giống hàng dùng rồi và cuối dép bị lỗi,1,negative
62a9eda1880a053247b6d2f3,"Hình ảnh minh hoạ ko hề giống thực tế, tính ra quá đắt, ko nên mua",1,negative
62aaa0984816d066cef6323f,Mình k nhận được sản phẩm này không biết do shop hay do vận chuyển,1,negative
62a9fe386f6175cc2bb0c996,"ố vàng nhìn khiếp
shop có tâm thì đã ktra trước khi giao
vì nhìn là thấy chứ chẳng cần ktra",1,negative
62a9f20b880a053247b71521,Giao hàng quá chậm,1,negative
62a9e9ea880a053247b695ec,"Giao nhầm màu, đặt cát cháy giao đen . Ko hiểu luôn hhhhhhhjjjjkkkkkkkkkkkjkjjj





",1,negative
62a9fe036f6175cc2bb0c7be,"Bên ngoài thì nhăn nheo rẻ tiền, bên trong thì rộng, máy 14"" chọn size 13"" vẫn rộng thênh thang, lớp đệm trên dưới thì như giấy nhám vậy, xài lâu là đi tong lớp sơn của máy. Mấy mấy chục triệu mà xài cái túi này ko đáng đâu. Muốn đổi mẫu khác thì bị làm khó đến tự nản tự giữ xài luôn.",1,negative
62a9f8d5880a053247b78646,"Giao cái cân tới bể nát , hàng dễ vỡ mà đóng gói sơ xài .........",1,negative
62a9eb4c880a053247b6aeb1,"Bán hàng ko trung thực, cố ý giao hàng thiếu và ko chịu đền bù cho khách hàng...",1,negative
62a9eda1880a053247b6d2f1,"Da nhan duoc san pham. Thoi gian giao hang thi co nhanh, nhưng số lượng hàng giao thì không đủ. Giao thiếu hàng. Có 1 số chai bị trầy xước.... Thật sự không hài lòng.",1,negative
62a9ec4e880a053247b6bfbf,"Đặt hàng, shop trừ tiền nhưng k giao.",1,negative
62a9f264880a053247b71979,"Đã mua lần 2, sp không đc tốt như lần 1, hàng mỏng, thun co giãn không tốt, còn có mùi hơi hắt Hơi thất vọng nha shop.",1,negative
62a9f073880a053247b6fc09,Lua dao giao thieu hang cho khach ko du hang moi người mua hang nen cẩn thận chọn chỗ uy tín,1,negative
62a9ebf9880a053247b6ba2d,Trời ơi chưa bao giờ gặp shop nào mà như shop này khách hàng nhắn tin hỏi quá trời mà ko có 1 chút nào phản hồi. Giao hang cham .Mọi người né shop này nhé,1,negative
62aaa0984816d066cef63399,"không có tác dụng gì, không dùng để đỡ đt được
",1,negative
62a9eda1880a053247b6d2fc,"Sản phảm vãi dù khá mỏng, chỉ may sức tùm lum",1,negative
62aaa0984816d066cef63380,Shop làm ăn lừa đảo sim đã dùng rồi bán lại.,1,negative
62a9fea76f6175cc2bb0ce2a,"Treo đầu dê bán thịt chó. Đăng sản phẩm là tất hình động vật, chống trơn trượt mà lại ship cho đôi tất như hình. Lại không phải loại chống trượt. Ai mua sản phẩm shop cần suy nghĩ lại . Mua mà thấy thất vọng . Nhìn ngoài xấy ghê người.",1,negative
62a9f51e880a053247b74938,"Giày bẩn, móp méo",1,negative
62aaa4ba4816d066cef64014,"tai nghe rác , tốn tiền vớ vẩn vc , nghe đ đc tí nào
nsjsjsjshsjsjsjsh",1,negative
62a9f4cb880a053247b741d6,"Đã inb shop trc để hỏi chọn màu, shop cũng đồng ý, nhưng vẫn ship sai màu",1,negative
62aaa3914816d066cef63c1f,"Thề luôn lần đầu tiên mua đô của mall mà như thế này. Thất vọng tột độ. Không biết tại sao mà 1 hãng cùi bắp như vầy có thể là mall của shopee được, sản phẩm thì như shit! Vỏ thì gia công nhìn dán keo sơ sài, mở ra mà tróc keo cmnl, không thể hiểu nỗi, và tai nghe thì gãy dây cmnl, thua cả ngoài chợ",1,negative
62a9f364880a053247b728b8,"Mua pin 2032 thì shop gửi 2025, nhắn tin hỏi thì k trả lời cho dù vẫn onl, giao hàng thì chậm, đợi pin gần 1 tuần mới có về lắp vào thiết bị đang cần dùng thì k đúng loại, thất vọng toàn tập, sản phẩm giá trị thấp nên ngại đổi trả lằng nhằng, nhận hàng cho xong. Trường hợp này xứng đáng 1*, ",1,negative
62a9f416880a053247b73527,"Giày ko giữ được gót chân, đi ko ôm chân và bị nhấc gót. Mình nhắn tin cho shop nhưng không được phục vụ. Gói hàng cũng làm hỏng form giày.",1,negative
62aa072ababeb86400b29044,Nhận hàng thiếu sản phẩm. Nhắn tin không trả lời. Giao sai màu.,1,negative
62a9f20b880a053247b71525,Bịch 10c mà 1 cái mất quai.ship đã đắt hàng k ra j quá bực.,1,negative
62a9ef11880a053247b6e77f,Giá trị không lớn nên mình vẫn nhận. Shop làm sản phẩm dở quá. Dây thì không hàn mà lại đi lấy băng dính dán. Nhìn rất không ra gì. Phải hàn+ băng co nhiệt thì hãy bán shop à,1,negative
62a9fba5880a053247b7affa,"Thiếu hàng thì đừng nhận đơn, lần đầu gặp cái shop làm ăn tham lam vô trách nhiệm kiểu này, chuyển khoản hoàn trả thì ậm ừ muốn quỵt tiền, cho 1 sao, để mọi người cảnh giác và tạo môi trường thương mại sạch và văn minh!",1,negative
62a9f264880a053247b71992,Sản phẩm kém chất lượng,1,negative
62a9eb4c880a053247b6ae8b,Màu ngoài ko giống với trong ảnh. Shop còn giao sai kiểu ốp che cam kia nữa ,1,negative
62a9fff2babeb86400b276b7,Chong chóng gắn k được ,1,negative
62aa0651babeb86400b28ef4,Shop giao thiếu miếng cửa ..shop gởi lại cho mình dc hok,1,negative
62aaa4ba4816d066cef64136,K nên mua k cắm đc vào bất cứ dòng máy nào cả ios vs androi thất vọng,1,negative
62a9fdd36f6175cc2bb0c630,"Sản phẩm bị rách, inbox cho shop không trả lời luônn",1,negative
62a9f5d8880a053247b75505,"Đề nghị shopee kiểm tra lại, tôi đã thanh toán tiển bằng ví airpay mà ko nhận dc hàng.
",1,negative
62a9f62a880a053247b75b49, Ko ưng lắm màu đen thành màu xám có vết rách chỉ ko đẹp đúng tiền nào của đấy,1,negative
62a9f3be880a053247b72e5e,Trc giờ chưa bao giờ đánh giá shop nào 1*. Đây là hình ảnh 2 đôi dép màu xanh đen mình đặt và 2 đôi shop gửi. Tệ hơn cả hàng 15k/2 đôi ngoài chợ. Để giá 55k 1 đôi thì cũng nên mua loại hàng đàng hoàng 1 tý chứ shop. Hoặc ít ra thì làm ơn gửi đúng màu 1 chút. K đáng là bao nhưng thật sự rất bực mình.,1,negative
62a9fba5880a053247b7b03d,"Shop lần sau có giao hàng cho ai nhớ kiểm tra đủ số lượng mới giao cho khách nha
Mình đặt số lượng 10 mà shop chỉ giao cho mình 9 sản phẩm nt shop shop ko giải quyết 
Hàng ok chỉ là giao thiếu nên cho shop 2 sao thôi mình là người mua không phải đối thủ phả shop nha
",1,negative
62aa9f9f4816d066cef62c9f,Đặt một đường giao một nẻo,1,negative
62aa0576babeb86400b28d58,Quá tệ,1,negative
62aaa0984816d066cef633ac,"Cam bị lỗi hết gửi về bảo hành nhưng vẫn lỗi không xử lý triệt để mà vẫn thu tiền, mn chú ý gói magiccer là chiêu trò nhằm đánh lừa khách hàng thực chất nó không có tác dụng khi cam bị lỗi mà vẫn bị mất tiền bảo hành,cam mới mặc định được bh 12 tháng nên gói đó ko có giá trị",1,negative
62aa00e6babeb86400b27961,Dell chuyển,1,negative
62a9ed4a880a053247b6cdc7,"Không hoạt động tí gì luôn. 
Nhận hàng muốn dùng thử luôn với dây sạc nhanh type C mà chán k còn j để nói. 
",1,negative
62a9ee08880a053247b6d916,"Mua 35 cái shop gửi 31 cái thiếu 4 cái 
Mình nt ko thềm tl nữa chán ghê 
Phục vụ kém kéo quá 
Chỉ lần nay thui ko có lần sau 
Hàng thiếu 4 cái đau lòng lắm ",1,negative
62a9ee08880a053247b6d904,Mình mua mooc gỗ càng trơn thì shop lại ship mooc để tên BÌNH BÙI STORE nào đó. Chọn 1 màu vàng thì lại ship thành 2 màu. Thật sự thất vọng. Muốn trả hàng,1,negative
62a9fea76f6175cc2bb0cd8f,"Thật sự rất là hài lòng luôn. Chưa lần nào mua đồ trên shopee mà hài lòng thế này.
Cho shop 1 sao vì nhờ biết đến shop khiến mình lại tốn tiền mua đồ cho con... trong khi nhà mình có 2 bé sinh đôi. Everything x2 😍😍😍😍

sr vì hình ảnh không liên quan do quần áo mình đã đem giặt rồi",1,negative
62aa04a8babeb86400b287fe,"bình thường với giá tiền, đổ cả túi 1 lần xả cũng hok thơm luôn, chán luôn",1,negative
62aaa0984816d066cef6322a,Không nên mua nha mn dây sạc không vào điện lại còn xoăn quắn quéo rất tệ và rất tệ,1,negative
62a9fcab880a053247b7be7b,"RẤT THIẾU CHUYÊN NGHIỆP: Shop gửi thiếu hẳn 1 loại sp; có sp biết là thiếu nhưng không bù 1 sp khác cho khách hay nhắn cho khách 1 câu; bọc hàng sơ sài ,1 cái bị gãy, 1 cái không có nắp; shop phản hồi rất chậm, không kiểm tra kĩ tn đã trao đổi vs khách.
Đã trả hàng các sp lỗi và được hoàn tiền.",1,negative
62a9f575880a053247b74fd8,Ko phản hồi KH khi KH thắc mắc . Dù có bận có quá tải khi nhận đc đơn đặt của KH nên xem lại và tư vấn . Ncl ko thích phong cách pvu của shop . Làm mua size bị rộng hơn rất nhiều so vs chân thực tế . Bt đi 38 lấy 37 còn bơi trong dép .   Shop phục vụ rất kém,1,negative
62a9f821880a053247b7771b,Ko nhận đc hàng,1,negative
62aa0576babeb86400b28d7f,"một gói pate bị rách, bốc mùi nồng nặc trong khi hàng bọc gói kĩ, không thể do vận chuyển. Đã ủng hộ shop rất lâu vì là shop của kho. Nhưng sẽ không bao giờ quay lại nữa. Bye",1,negative
62a9ebf9880a053247b6b9e3,Sp kém,1,negative
62aa9f9f4816d066cef62d8a,các bạn hãy cận thận với shop này.  không nên mua.  nếu lỡ mua kiểm tra hàng cẩn thận.  shop này hay ăn gian . đây là hình ảnh treo đầu dê bán thịt chó.  đã bị giao nhầm hàng còn bảo khách hàng hồ đồ.  hãy mua hàng thông minh hơn   đừng để mất tiền còn gặp côn đồ bán hàng. ,1,negative
62a9f71d880a053247b769dd,"Không phải hàng chính hãng của sunhouse,  trên bếp k có chữ sunhouse mà dán tem trắng lên,  cũng k có phiếu bảo hành. Mình đã nhắn tin cho shop để giải quyết nhưng chỉ phản hồi đó là hàng chính hãng rồi k thấy nhắn gì nữa.shop hãy bán hàng có tâm 1 chút,  ntn khác gì lừa khách.....",1,negative
62aa9f9f4816d066cef62cd3,"Ngắn gọn : 7 plus Ko dùng được, ko vào điện luôn",1,negative
62a9f2b9880a053247b72260,"Dây đen là dây zin đồng hồ, dây xanh là mua của shop. Về chất lượng và màu cũng khá ok so với mức giá nhé. Đúng màu xanh navy, ánh có hơi đỏ hơn dây mi4 của mình chút nhưng vẫn ok. Mà túm lại thì giá này quá ok cho chất lượng của dây rồi. Ủng hộ shop nhe. Lại còn được tặng móc khoá xíu xiu cưng lắm.",5,positive
62a9f2b9880a053247b721c7,"hình và video k liên quan, chủ yếu để lấy xu ạ, hàng tốt ạ 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",5,positive
62a9f264880a053247b71ce0,"Thử khởi động lại Bluetooth.
Không thực hiện được kết nối Bluetooth dù đã thử nhiều lần. Hãy kiểm tra Driver Bluetooth của bạn đã được cài đặt hay chưa. Nếu chưa, bạn tham khảo: C",5,positive
62a9fba5880a053247b7b3bf,Ổn ngon 1 cộng mà 7 chế độ lâu dài thì chưa bt ra sao mới thì ok ngokbbn,5,positive
62a9f51e880a053247b74ea3,rất ok nma em ko có ảnh ở đây ạ nma ncl giày đẹp chất liệu ok ko mùi,5,positive
62a9f364880a053247b72d1f,"Giá rẻ nhưng khá cứng cáp, cầm chắc tay. Shop phản hồi nhanh và chu đáo.",5,positive
62a9e9ea880a053247b699ba,"Nhầm size nên phải mua thêm mắc, mà sao 2 cái lại 2 màu vậy shop?",5,positive
62a9faa4880a053247b7a418,"Lần đầu tiên mua hàng của shop. 
Shop đóng gói rất cẩn thận, giao hàng nhanh, giá rẻ hơn so với một vài shop khác. 
Hy vọng sản phẩm xài tốt như shop quảng cáo. 
Sẽ cập nhật sau khi sử dụng & sẽ tiếp tục ủng hộ shop nếu sản phẩm có hiệu quả.",5,positive
62a9f821880a053247b77b77,"Đóng gói cẩn thận, shipper thân thiện, kính chưa dùng nên chưa review được",5,positive
62a9f51e880a053247b74f76,"Sục đen xám rất đẹp ạ
Mua kèm thêm sticker mà shop cho thêm một cái nữa hihi, thích thật 
Mn mua ủng hộ shop ạ",5,positive
62a9ea48880a053247b6a0c5,Tat hơi mỏng nhung nhin chung đi duoc cung xinh a,5,positive
62a9ecf4880a053247b6cd0a,Hàng đẹp.chất lượng. đống gói kỉ đẹp chuyên nghiệp,5,positive
62a9eaa2880a053247b6a74a,Hàng cũng đẹp nên mik ko che cai dell j het choi ơi hai nên mua hay ki,5,positive
62a9eaf9880a053247b6ad45,Thẻ nhớ này thì chắc là ngon rồi. Lắp vào camera hy vọng sẽ nhận,5,positive
62a9ee61880a053247b6e17b,Mua 50 cái shop tặng 3 cái. Chất lượng túi rất tốt. Đã tìm hiểu nhiều shop mới quyết định mua của LAFA.,5,positive
62a9fc52880a053247b7be35,"Hàng giao nhanh, em đặt ngẫu nhiên nhmaa hình về cũng okilaa, xinh xỉuu luôn đoáaaa",5,positive
62a9fc52880a053247b7be4d,Sách đọc rất hay đóng gói chắc chắn lần sau sẽ Ủng hộ tiếp,5,positive
